time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
852,82,!82,13.008,20.895,3358.179,1.201,1088.68,65.171,806.944,2653.713,-368732324_0,0.0,0.457
852,83,!83,10.522,45.274,6903.273,2.235,2237.929,69.601,629.247,2480.705,464275471#0_0,0.0,2.057
852,85,!85,26.693,37.879,3178.892,1.173,1030.578,72.029,1124.853,2058.444,1203439472#0_0,0.0,-0.156
853,77,!77,21.814,29.988,2999.997,1.136,972.571,69.585,887.796,2019.923,279956988#4_1,0.0,-0.02
853,79,!79,14.713,109.887,10687.505,3.889,3464.706,73.583,891.886,2113.005,1208491992#0_1,0.0,2.525
853,82,!82,12.832,1.181,1455.858,0.551,471.984,63.407,815.551,2644.195,-368732324_0,0.0,-0.175
853,83,!83,12.449,60.617,7490.408,2.573,2428.27,70.043,616.938,2482.557,:4594104809_0_0,0.0,1.927
853,85,!85,27.235,135.553,8086.154,3.459,2621.385,73.536,1097.652,2059.896,1203439472#0_0,0.0,0.543
854,77,!77,18.569,0.0,0.0,0.0,0.0,65.405,887.85,2038.494,279956988#4_1,0.0,-3.245
854,79,!79,16.107,79.014,7457.37,2.8,2417.558,69.982,892.611,2129.095,1208491992#0_1,0.0,1.394
854,82,!82,12.269,0.0,0.0,0.0,0.0,62.159,823.781,2635.096,-368732324_0,0.0,-0.563
854,83,!83,14.183,72.615,7744.827,2.786,2510.748,70.187,602.892,2484.5,:4594104809_0_0,0.0,1.734
854,85,!85,27.286,68.982,4726.475,1.887,1532.266,72.64,1070.393,2061.201,1203439472#0_0,0.0,0.05
855,77,!77,14.515,0.0,0.0,0.0,0.0,61.994,887.891,2053.01,279956988#4_1,0.0,-4.054
855,79,!79,17.993,129.728,10407.292,4.069,3373.858,72.736,893.421,2147.071,1208491992#0_1,0.0,1.887
855,82,!82,13.402,44.648,5517.017,1.957,1788.534,67.577,832.77,2625.156,-368732324_0,0.0,1.133
855,83,!83,14.89,38.841,4575.654,1.678,1483.362,67.084,588.133,2486.462,464275471#1_0,0.0,0.708
855,85,!85,26.586,0.0,0.0,0.0,0.0,71.342,1043.831,2062.424,1203439472#0_0,0.0,-0.699
856,77,!77,10.015,0.0,0.0,0.0,0.0,57.068,887.92,2063.025,279956988#4_1,0.0,-4.5
856,79,!79,20.252,195.1,13643.448,5.577,4422.942,75.27,894.332,2167.303,1208491992#0_1,0.0,2.258
856,82,!82,12.818,0.0,0.0,0.0,0.0,62.561,841.368,2615.65,-368732324_0,0.0,-0.584
856,83,!83,15.303,28.667,3644.763,1.346,1181.586,66.521,572.966,2488.535,:3725789319_5_0,0.0,0.413
856,85,!85,26.952,108.62,6764.176,2.839,2192.834,73.033,1016.952,2063.972,1203439472#1_0,0.0,0.366
857,77,!77,5.515,0.0,0.0,0.0,0.0,49.71,887.936,2068.54,279956988#4_1,0.0,-4.5
857,79,!79,22.234,213.173,13769.624,5.799,4463.836,75.234,895.333,2189.515,1208491992#0_1,0.0,1.982
857,82,!82,12.794,5.708,1902.75,0.703,616.858,63.737,849.95,2606.161,-368732324_0,0.0,-0.023
857,83,!83,15.069,0.756,1355.826,0.502,439.557,64.906,558.038,2490.614,464275471#2_0,0.0,-0.233
857,85,!85,27.36,118.558,7212.422,3.051,2338.145,73.319,989.644,2065.632,1203439472#1_0,0.0,0.408
858,77,!77,6.876,12.785,4074.555,1.211,1320.903,64.912,889.059,2075.266,:cluster_293466257_3042737264_8154498079_8156905453_10_1,0.0,1.361
858,79,!79,24.736,326.792,18919.447,8.301,6133.27,78.408,896.446,2214.227,1208491992#0_1,0.0,2.502
858,82,!82,13.385,26.731,3839.421,1.375,1244.69,65.808,858.928,2596.233,-368732324_0,0.0,0.591
858,83,!83,14.814,0.0,1269.39,0.473,411.536,64.682,543.389,2492.815,:4594104816_4_0,0.0,-0.256
858,85,!85,24.372,0.0,0.0,0.0,0.0,69.193,965.319,2067.111,1203439472#1_0,0.0,-2.988
859,77,!77,9.25,39.625,7016.492,2.161,2274.628,70.314,890.594,2084.313,1208491992#0_1,0.0,2.374
859,79,!79,26.545,290.657,16170.647,7.194,5242.168,76.755,897.704,2240.742,1208491992#1_1,0.0,1.808
859,82,!82,12.3,0.0,0.0,0.0,0.0,61.326,867.178,2587.111,-368732324_0,0.0,-1.085
859,83,!83,14.755,7.493,1937.347,0.716,628.075,65.04,528.841,2495.259,464275471#3_0,0.0,-0.059
859,85,!85,20.412,0.0,0.0,0.0,0.0,66.649,944.946,2068.349,1203439472#1_0,0.0,-3.96
860,77,!77,11.009,43.142,6373.799,2.106,2066.285,68.637,891.09,2095.311,1208491992#0_1,0.0,1.759
860,79,!79,28.392,342.733,18050.912,8.2,5851.691,77.782,899.113,2269.099,1208491992#1_1,0.0,1.847
860,83,!83,13.101,0.0,0.0,0.0,0.0,61.436,516.014,2497.867,:4594127049_5_0,0.0,-1.654
860,85,!85,16.495,0.0,0.0,0.0,0.0,63.73,928.483,2069.35,1203439472#1_0,0.0,-3.917
860,86,!86,13.89,8.198,2058.856,0.759,667.465,64.568,559.204,2390.379,-464275053#10_0,0.0,0.0
861,77,!77,12.91,64.619,7640.826,2.658,2477.033,70.174,891.67,2108.208,1208491992#0_1,0.0,1.901
861,79,!79,27.857,0.0,0.0,0.0,0.0,72.154,900.403,2296.926,1208491992#1_1,0.0,-0.535
861,83,!83,12.33,0.0,0.0,0.0,0.0,61.833,505.46,2503.828,:4594127049_5_0,0.0,-0.771
861,85,!85,11.995,0.0,0.0,0.0,0.0,59.425,916.511,2070.078,1203439472#1_0,0.0,-4.5
861,86,!86,14.379,27.628,3721.338,1.356,1206.41,66.142,570.239,2399.596,-464275053#10_0,0.0,0.489
862,77,!77,14.835,87.61,8721.334,3.185,2827.312,71.257,892.338,2123.028,1208491992#0_1,0.0,1.925
862,79,!79,27.459,8.326,1674.748,0.454,542.978,72.106,901.668,2324.355,1208491992#1_1,0.0,-0.398
862,83,!83,7.83,0.0,0.0,0.0,0.0,53.94,502.931,2511.109,464275471#4_0,0.0,-4.5
862,85,!85,8.647,0.0,0.0,0.0,0.0,55.449,907.88,2070.603,1203439472#1_0,0.0,-3.348
862,86,!86,14.033,0.0,0.0,0.0,0.0,63.94,581.008,2408.591,-464275053#10_0,0.0,-0.346
863,77,!77,16.67,107.563,9414.2,3.582,3051.922,71.861,893.088,2139.681,1208491992#0_1,0.0,1.835
863,79,!79,27.473,65.481,4538.236,1.797,1471.245,72.678,902.936,2351.799,1208491992#1_1,0.0,0.015
863,83,!83,3.33,0.0,0.0,0.0,0.0,44.314,503.025,2514.422,:4594104814_8_0,0.0,-4.5
863,85,!85,7.428,0.0,0.0,0.0,0.0,56.351,900.515,2071.435,:cluster_293466257_3042737264_8154498079_8156905453_5_0,0.0,-1.22
863,86,!86,14.075,10.042,2209.769,0.813,716.388,64.793,591.81,2417.613,-464275053#10_0,0.0,0.042
864,77,!77,19.175,190.287,13933.103,5.593,4516.848,75.696,893.951,2158.836,1208491992#0_1,0.0,2.505
864,79,!79,28.643,247.625,13329.694,5.969,4321.2,75.78,903.631,2380.373,1208491992#2_1,0.0,1.169
864,83,!83,3.844,1.567,2233.781,0.721,724.161,59.842,500.314,2515.059,:4594104814_11_0,0.0,0.515
864,85,!85,7.944,7.497,2718.282,0.906,881.234,62.133,894.488,2076.007,:cluster_293466257_3042737264_8154498079_8156905453_5_0,0.0,0.516
864,86,!86,13.884,1.438,1447.428,0.543,469.252,64.141,602.464,2426.512,-464275053#10_0,0.0,-0.191
865,77,!77,20.65,142.17,10120.136,4.131,3280.761,72.677,894.88,2179.466,1208491992#0_1,0.0,1.475
865,79,!79,28.406,35.058,2997.507,1.055,971.786,72.778,904.043,2408.772,1208491992#2_1,0.0,-0.237
865,83,!83,4.024,0.731,1821.82,0.655,590.617,58.519,499.734,2511.18,-464275471#4_0,0.0,0.179
865,85,!85,8.237,5.362,2309.711,0.802,748.784,61.511,893.791,2084.107,1208491992#0_0,0.0,0.294
865,86,!86,13.767,3.943,1679.7,0.625,544.55,64.218,613.03,2435.337,-464275053#10_0,0.0,-0.116
866,77,!77,22.312,185.55,12110.394,5.085,3925.952,74.153,895.884,2201.755,1208491992#0_1,0.0,1.662
866,79,!79,28.035,14.05,1965.926,0.576,637.373,72.428,904.15,2436.801,1208491992#2_1,0.0,-0.371
866,83,!83,6.532,20.452,5937.106,1.629,1924.695,69.643,501.014,2504.841,-464275471#4_0,0.0,2.508
866,85,!85,9.627,26.334,4960.017,1.593,1607.961,66.449,894.223,2093.725,1208491992#0_0,0.0,1.39
866,86,!86,13.479,0.0,0.0,0.0,0.0,63.643,623.374,2443.977,-464275053#10_0,0.0,-0.288
867,77,!77,24.354,266.151,15804.794,6.865,5123.579,76.502,896.988,2226.085,:6950212169_0_1,0.0,2.043
867,79,!79,23.66,0.0,0.0,0.0,0.0,68.688,904.047,2460.457,1208491992#2_1,0.0,-4.375
867,85,!85,11.493,49.775,6864.863,2.297,2225.479,69.308,894.74,2105.206,1208491992#0_0,0.0,1.865
867,86,!86,13.888,22.627,3364.85,1.22,1090.843,65.603,634.065,2452.841,:3725789304_7_0,0.0,0.409
868,77,!77,26.078,269.003,15233.489,6.73,4938.367,76.24,898.27,2252.132,1208491992#1_1,0.0,1.724
868,79,!79,20.105,0.0,0.0,0.0,0.0,66.466,903.959,2480.559,1208491992#2_1,0.0,-3.555
868,85,!85,12.823,46.512,5908.858,2.063,1915.562,67.954,895.316,2118.016,1208491992#0_0,0.0,1.33
868,86,!86,13.31,0.0,0.0,0.0,0.0,62.963,644.409,2461.219,-464275053#9_0,0.0,-0.578
869,77,!77,26.702,139.729,8388.422,3.591,2719.372,73.447,899.567,2278.802,1208491992#1_1,0.0,0.624
869,79,!79,15.605,0.0,0.0,0.0,0.0,62.946,903.891,2496.161,1208491992#2_1,0.0,-4.5
869,85,!85,14.445,71.259,7504.612,2.717,2432.874,69.909,895.965,2132.447,1208491992#0_0,0.0,1.623
869,86,!86,13.786,24.578,3560.23,1.286,1154.182,65.726,655.251,2469.737,:3725789313_9_0,0.0,0.476
870,77,!77,23.508,0.0,0.0,0.0,0.0,68.667,900.65,2302.285,1208491992#1_1,0.0,-3.194
870,79,!79,11.441,0.0,0.0,0.0,0.0,58.831,903.841,2507.6,1208491992#2_1,0.0,-4.164
870,85,!85,16.365,107.555,9561.341,3.616,3099.623,72.02,893.505,2148.935,1208491992#0_1,0.0,1.919
870,86,!86,13.232,0.0,0.0,0.0,0.0,62.946,665.731,2477.826,-464275053#8_0,0.0,-0.553
870,87,!87,13.146,6.95,1998.368,0.736,647.855,64.044,621.622,2478.613,-464275471#0_0,0.0,0.0
871,77,!77,19.859,0.0,0.0,0.0,0.0,66.289,901.565,2322.123,1208491992#1_1,0.0,-3.649
871,79,!79,6.941,0.0,0.0,0.0,0.0,52.453,903.81,2514.54,1208491992#2_1,0.0,-4.5
871,85,!85,18.734,172.428,12983.752,5.164,4209.09,74.944,894.348,2167.65,1208491992#0_1,0.0,2.369
871,86,!86,13.375,11.994,2455.985,0.895,796.206,64.557,676.488,2485.769,-464275053#8_0,0.0,0.143
871,87,!87,12.632,0.0,0.0,0.0,0.0,62.545,634.112,2476.736,-464275471#0_0,0.0,-0.514
872,77,!77,15.359,0.0,0.0,0.0,0.0,62.731,902.272,2337.466,1208491992#1_1,0.0,-4.5
872,79,!79,5.778,0.0,0.0,0.0,0.0,54.823,902.451,2520.034,:3725790429_2_0,0.0,-1.163
872,85,!85,20.554,167.422,11744.694,4.807,3807.407,73.805,895.273,2188.183,1208491992#0_1,0.0,1.82
872,86,!86,14.475,51.485,5774.78,2.097,1872.096,68.075,688.077,2494.437,:4594098400_7_0,0.0,1.1
872,87,!87,8.132,0.0,0.0,0.0,0.0,54.415,642.153,2475.529,-464275471#0_0,0.0,-4.5
873,77,!77,11.085,0.0,0.0,0.0,0.0,58.407,902.785,2348.54,1208491992#1_1,0.0,-4.274
873,79,!79,5.798,0.72,1666.381,0.629,540.23,58.919,897.062,2521.578,368732259#0_0,0.0,0.02
873,85,!85,22.676,235.625,14873.659,6.315,4821.736,75.965,896.293,2210.837,1208491992#0_1,0.0,2.123
873,86,!86,13.478,0.0,0.0,0.0,0.0,62.459,698.749,2502.67,-464275053#7_0,0.0,-0.997
873,87,!87,3.96,0.0,0.0,0.0,0.0,46.293,646.069,2474.94,-464275471#0_0,0.0,-4.172
874,77,!77,6.834,0.0,0.0,0.0,0.0,52.32,903.101,2355.366,1208491992#1_1,0.0,-4.251
874,79,!79,7.025,12.152,3874.753,1.17,1256.133,64.43,890.091,2522.417,368732259#0_0,0.0,1.227
874,85,!85,24.585,256.747,15188.928,6.606,4923.929,76.137,897.438,2235.395,1208491992#1_1,0.0,1.908
874,86,!86,14.479,47.713,5446.095,1.979,1765.543,67.751,710.141,2511.614,:3725790426_9_0,0.0,1.001
874,87,!87,3.399,0.0,0.0,0.0,0.0,55.097,649.004,2475.976,:3725789313_15_0,0.0,-0.562
875,77,!77,5.611,0.0,0.0,0.0,0.0,54.48,902.305,2360.821,:2929034393_2_0,0.0,-1.223
875,79,!79,8.545,22.248,4888.706,1.512,1584.841,66.411,881.598,2523.332,:cluster_3725790432_3725790440_7_0,0.0,1.52
875,85,!85,26.453,296.114,16488.557,7.335,5345.226,76.915,898.751,2261.815,1208491992#1_1,0.0,1.868
875,86,!86,13.76,0.0,0.0,0.0,0.0,63.087,721.016,2520.029,-464275053#6_0,0.0,-0.718
875,87,!87,3.628,0.699,1863.117,0.659,604.003,58.522,646.621,2478.09,464275471#0_0,0.0,0.229
876,77,!77,5.027,0.0,0.0,0.0,0.0,56.119,897.787,2362.202,-506648334#12_0,0.0,-0.584
876,79,!79,10.63,46.83,7025.074,2.281,2277.415,69.77,871.017,2524.351,368732259#1_0,0.0,2.085
876,85,!85,25.847,0.0,0.0,0.0,0.0,71.046,899.974,2287.633,1208491992#1_1,0.0,-0.606
876,86,!86,13.385,0.0,0.0,0.0,0.0,63.398,731.712,2528.066,:cluster_3725790437_4594098414_13_0,0.0,-0.375
876,87,!87,6.182,18.601,5847.641,1.576,1895.689,69.688,640.509,2479.01,464275471#0_0,0.0,2.554
877,77,!77,6.591,13.329,4345.552,1.26,1408.753,65.627,891.195,2362.319,-506648334#12_0,0.0,1.565
877,79,!79,12.64,65.028,7828.094,2.701,2537.741,70.472,858.413,2525.292,368732259#1_0,0.0,2.01
877,85,!85,22.136,0.0,0.0,0.0,0.0,67.788,900.994,2309.746,1208491992#1_1,0.0,-3.711
877,86,!86,13.704,18.843,3049.444,1.106,988.594,65.239,745.169,2529.604,:cluster_3725790437_4594098414_13_0,0.0,0.319
877,87,!87,8.619,35.133,6831.997,2.052,2214.815,70.29,631.987,2480.293,464275471#0_0,0.0,2.437
878,77,!77,7.233,7.311,2856.051,0.926,925.894,62.192,883.962,2362.446,-506648334#12_0,0.0,0.642
878,79,!79,13.626,41.268,5130.085,1.832,1663.098,67.205,844.825,2526.305,368732259#1_0,0.0,0.986
878,85,!85,24.18,262.222,15668.43,6.79,5079.374,76.422,902.108,2333.9,1208491992#1_1,0.0,2.044
878,86,!86,13.914,15.694,2734.095,0.997,886.365,65.095,759.048,2528.636,-368732259#3_0,0.0,0.21
878,87,!87,10.732,48.364,7145.358,2.327,2316.409,69.936,621.376,2481.89,464275471#0_0,0.0,2.113
879,77,!77,6.424,0.0,0.0,0.0,0.0,56.494,877.707,2363.379,:3725790122_3_0,0.0,-0.809
879,79,!79,13.525,4.196,1715.024,0.638,556.001,64.08,831.337,2527.3,:3725790435_1_0,0.0,-0.101
879,85,!85,26.761,397.274,21530.4,9.699,6979.659,79.693,903.269,2360.607,:2929034393_0_1,0.0,2.581
879,86,!86,14.367,26.215,3599.945,1.312,1167.056,66.035,773.327,2527.225,:4594098416_8_0,0.0,0.453
879,87,!87,12.199,45.546,6069.269,2.083,1967.564,68.123,609.301,2483.613,:4594104809_0_0,0.0,1.467
880,77,!77,5.951,0.0,0.0,0.0,0.0,57.21,875.522,2368.533,368732203#0_0,0.0,-0.474
880,79,!79,14.289,37.491,4605.756,1.67,1493.121,66.889,817.086,2528.252,:3725790435_1_0,0.0,0.764
880,85,!85,27.345,142.473,8416.626,3.615,2728.516,73.678,903.74,2387.917,1208491992#2_1,0.0,0.583
880,86,!86,14.33,7.609,1975.051,0.729,640.297,64.792,785.147,2519.527,:4594098416_8_0,0.0,-0.037
880,87,!87,13.104,35.359,4729.674,1.674,1533.293,66.631,596.319,2485.382,464275471#1_0,0.0,0.905
880,88,!88,7.729,1.413,1696.873,0.637,550.115,60.145,747.472,2448.921,464275044#2_0,0.0,0.0
881,77,!77,7.831,22.599,5355.388,1.591,1736.126,67.556,875.836,2376.359,368732203#0_0,0.0,1.881
881,79,!79,14.25,7.404,1962.425,0.725,636.204,64.731,802.859,2529.097,368732259#2_0,0.0,-0.039
881,85,!85,26.533,0.0,0.0,0.0,0.0,71.212,904.126,2414.443,1208491992#2_1,0.0,-0.812
881,86,!86,13.861,0.0,0.0,0.0,0.0,63.583,794.055,2508.91,-464275051_0,0.0,-0.469
881,87,!87,13.904,36.56,4621.407,1.664,1498.195,66.77,582.536,2487.218,:3725789319_5_0,0.0,0.8
881,88,!88,7.299,0.0,0.0,0.0,0.0,58.407,753.072,2453.602,464275044#2_0,0.0,-0.43
882,77,!77,9.799,37.5,6358.842,2.015,2061.433,68.879,876.229,2386.152,368732203#0_0,0.0,1.968
882,79,!79,14.098,3.023,1582.223,0.59,512.95,64.377,788.78,2529.918,:4594098416_1_0,0.0,-0.152
882,85,!85,27.509,199.031,11220.149,4.933,3637.344,74.703,904.128,2441.946,1208491992#2_1,0.0,0.976
882,86,!86,14.264,23.889,3413.78,1.243,1106.705,65.83,803.18,2497.948,-464275051_0,0.0,0.403
882,87,!87,13.09,0.0,0.0,0.0,0.0,62.397,569.563,2489.003,:3725789319_5_0,0.0,-0.814
882,88,!88,7.141,0.0,1389.132,0.561,450.352,59.186,758.212,2458.532,:3725789306_4_0,0.0,-0.158
883,77,!77,11.485,45.356,6380.91,2.141,2068.591,68.589,876.689,2397.63,368732203#0_0,0.0,1.685
883,79,!79,13.612,0.0,0.0,0.0,0.0,63.363,775.193,2530.772,:4594098416_1_0,0.0,-0.486
883,85,!85,23.786,0.0,0.0,0.0,0.0,68.79,904.024,2465.728,1208491992#2_1,0.0,-3.723
883,86,!86,13.975,0.0,0.0,0.0,0.0,64.007,812.12,2487.208,-464275051_0,0.0,-0.289
883,87,!87,13.685,28.236,3915.136,1.409,1269.235,66.007,556.01,2490.902,464275471#2_0,0.0,0.594
883,88,!88,7.682,7.23,2730.561,0.904,885.214,62.067,758.575,2465.756,:3725789306_4_0,0.0,0.541
884,77,!77,13.503,74.966,8305.801,2.933,2692.605,70.942,877.233,2411.125,:4594098411_3_0,0.0,2.019
884,79,!79,11.27,0.0,0.0,0.0,0.0,59.139,763.947,2531.508,368732259#3_0,0.0,-2.343
884,85,!85,19.286,0.0,0.0,0.0,0.0,65.842,903.94,2485.011,1208491992#2_1,0.0,-4.5
884,86,!86,14.251,19.134,2996.696,1.094,971.495,65.488,821.237,2476.255,-464275051_0,0.0,0.276
884,87,!87,13.569,3.737,1670.286,0.622,541.498,64.077,542.594,2492.938,:4594104816_4_0,0.0,-0.116
884,88,!88,8.145,7.282,2640.009,0.889,855.86,62.062,753.646,2472.214,-368732296#0_0,0.0,0.463
885,77,!77,13.158,0.0,0.0,0.0,0.0,63.284,877.765,2424.271,368732203#1_0,0.0,-0.346
885,79,!79,6.872,0.0,0.0,0.0,0.0,52.353,757.092,2531.975,368732259#3_0,0.0,-4.397
885,85,!85,15.402,0.0,0.0,0.0,0.0,62.806,903.872,2500.411,1208491992#2_1,0.0,-3.883
885,86,!86,13.193,0.0,0.0,0.0,0.0,62.14,829.677,2466.115,-464275051_0,0.0,-1.057
885,87,!87,13.426,2.678,1577.899,0.591,511.547,63.913,529.358,2495.166,464275471#3_0,0.0,-0.143
885,88,!88,9.749,30.769,5495.16,1.757,1781.445,67.368,747.321,2479.633,-368732296#0_0,0.0,1.604
886,77,!77,13.812,30.914,4131.955,1.488,1339.524,66.264,878.323,2438.066,368732203#1_0,0.0,0.654
886,79,!79,8.992,33.621,6335.521,1.946,2053.87,69.118,748.117,2532.531,:cluster_3725790437_4594098414_5_0,0.0,2.12
886,85,!85,10.902,0.0,0.0,0.0,0.0,58.171,903.825,2511.312,1208491992#2_1,0.0,-4.5
886,86,!86,13.376,13.291,2577.81,0.938,835.699,64.659,838.234,2455.835,-464275051_0,0.0,0.182
886,87,!87,10.744,0.0,0.0,0.0,0.0,58.38,518.807,2497.16,:4594127049_5_0,0.0,-2.682
886,88,!88,11.407,44.061,6275.769,2.102,2034.506,68.441,739.921,2488.314,-368732296#0_0,0.0,1.658
887,77,!77,13.842,9.167,2150.548,0.791,697.19,64.604,878.789,2451.9,:cluster_3725789299_4594098417_4_0,0.0,0.03
887,79,!79,10.568,35.863,5734.68,1.879,1859.094,67.681,737.559,2532.386,:cluster_3725790437_4594098414_5_0,0.0,1.576
887,85,!85,6.402,0.0,0.0,0.0,0.0,51.474,903.494,2517.691,:3725790429_2_0,0.0,-4.5
887,86,!86,10.946,0.0,0.0,0.0,0.0,58.735,845.237,2447.423,-464275051_0,0.0,-2.43
887,87,!87,11.128,12.925,2855.874,1.002,925.842,63.72,508.492,2501.102,:4594127049_5_0,0.0,0.384
887,88,!88,14.0,101.514,10426.85,3.723,3380.208,73.515,730.839,2498.968,-368732296#0_0,0.0,2.593
888,77,!77,12.773,0.0,0.0,0.0,0.0,61.763,879.19,2464.668,:cluster_3725789299_4594098417_4_0,0.0,-1.069
888,79,!79,12.288,53.264,6823.651,2.339,2212.12,69.144,726.361,2528.111,464275053#6_0,0.0,1.72
888,85,!85,5.193,0.0,0.0,0.0,0.0,54.11,900.247,2521.195,368732259#0_0,0.0,-1.21
888,86,!86,7.116,0.0,0.0,0.0,0.0,52.932,849.789,2441.953,-464275051_0,0.0,-3.83
888,87,!87,11.654,17.917,3314.375,1.159,1074.479,64.508,502.919,2510.85,464275471#4_0,0.0,0.526
888,88,!88,9.5,0.0,0.0,0.0,0.0,56.388,724.675,2506.198,-368732296#0_0,0.0,-4.5
889,77,!77,13.167,19.506,3196.655,1.149,1036.317,65.095,879.518,2477.833,368732203#3_0,0.0,0.394
889,79,!79,9.221,0.0,0.0,0.0,0.0,56.341,719.023,2522.522,464275053#6_0,0.0,-3.067
889,85,!85,6.835,15.037,4558.9,1.326,1477.916,66.074,893.464,2522.011,368732259#0_0,0.0,1.643
889,86,!86,6.194,0.0,0.0,0.0,0.0,55.94,853.294,2436.907,:4594098415_6_0,0.0,-0.922
889,87,!87,12.989,47.974,5985.999,2.099,1940.57,68.065,503.578,2523.821,:4594104814_7_0,0.0,1.335
889,88,!88,5.0,0.0,0.0,0.0,0.0,48.588,721.431,2510.003,-368732296#0_0,0.0,-4.5
890,77,!77,13.803,30.239,4072.519,1.467,1320.256,66.204,879.77,2491.636,368732203#3_0,0.0,0.636
890,79,!79,6.252,0.0,0.0,0.0,0.0,52.001,713.256,2520.938,:3725790426_0_0,0.0,-2.97
890,85,!85,5.455,0.0,0.0,0.0,0.0,53.86,888.051,2522.663,368732259#0_0,0.0,-1.38
890,86,!86,6.163,0.5,1594.119,0.613,516.804,58.962,851.775,2431.312,:4594098415_6_0,0.0,-0.031
890,87,!87,9.249,0.0,0.0,0.0,0.0,56.167,504.064,2533.057,464275471#5_0,0.0,-3.739
890,88,!88,2.283,0.0,0.0,0.0,0.0,45.853,719.951,2511.74,-368732296#0_0,0.0,-2.718
890,89,!89,13.615,7.72,2035.84,0.75,660.003,64.375,688.628,2540.868,-464275477#0_0,0.0,0.0
891,77,!77,13.487,0.0,0.0,0.0,0.0,63.592,880.017,2505.123,368732203#3_0,0.0,-0.316
891,79,!79,6.814,5.755,2654.097,0.867,860.424,61.639,707.949,2525.024,464275477#0_0,0.0,0.563
891,85,!85,7.802,27.626,6247.962,1.822,2025.478,69.525,882.992,2527.643,:cluster_3725790432_3725790440_5_0,0.0,2.347
891,86,!86,6.96,8.111,3092.717,0.976,1002.615,62.652,846.791,2426.452,-368732307#2_0,0.0,0.798
891,87,!87,5.215,0.0,0.0,0.0,0.0,49.274,504.1,2538.261,:cluster_4594127047_4963426138_10_0,0.0,-4.035
891,88,!88,4.342,7.362,4347.938,1.11,1409.506,66.736,717.056,2514.975,:3725790426_5_0,0.0,2.059
891,89,!89,12.978,0.0,0.0,0.0,0.0,62.596,697.528,2531.421,-464275477#0_0,0.0,-0.637
892,79,!79,8.683,27.813,5667.504,1.736,1837.311,67.918,701.994,2531.344,464275477#0_0,0.0,1.869
892,85,!85,9.301,26.227,5098.125,1.615,1652.733,66.714,881.536,2536.789,:cluster_3725790432_3725790440_5_0,0.0,1.499
892,86,!86,5.601,0.0,0.0,0.0,0.0,54.075,842.762,2422.556,-368732307#2_0,0.0,-1.359
892,87,!87,6.749,13.746,4342.05,1.268,1407.618,65.576,501.766,2544.495,:cluster_4594127047_4963426138_18_0,0.0,1.535
892,88,!88,5.927,10.836,4175.787,1.182,1353.715,65.397,713.098,2519.384,:3725790426_5_0,0.0,1.585
892,89,!89,8.478,0.0,0.0,0.0,0.0,54.939,703.342,2525.25,-464275477#0_0,0.0,-4.5
893,79,!79,10.642,44.342,6718.3,2.188,2177.965,69.261,694.695,2539.091,464275477#0_0,0.0,1.959
893,85,!85,10.843,37.109,5752.194,1.901,1864.773,67.689,881.35,2547.623,:cluster_3725790432_3725790440_5_0,0.0,1.542
893,86,!86,5.634,0.735,1680.552,0.632,544.824,58.862,837.96,2419.892,:4594098413_0_0,0.0,0.032
893,87,!87,8.456,24.21,5243.397,1.604,1699.824,67.134,496.375,2550.985,506648619#0_0,0.0,1.707
893,88,!88,7.664,20.069,5016.256,1.492,1626.185,66.871,707.932,2525.042,464275477#0_0,0.0,1.737
893,89,!89,4.395,0.0,0.0,0.0,0.0,47.419,706.357,2522.051,-464275477#0_0,0.0,-4.083
894,79,!79,12.136,45.757,6118.827,2.096,1983.629,68.189,686.372,2547.924,:8157194838_4_0,0.0,1.493
894,85,!85,11.117,10.408,2569.539,0.912,833.018,63.376,881.578,2558.736,368732203#5_0,0.0,0.274
894,86,!86,5.562,0.121,1518.282,0.598,492.22,58.416,833.526,2423.001,464275050_0,0.0,-0.072
894,87,!87,10.825,54.73,7839.023,2.55,2541.282,71.045,488.663,2558.581,506648619#0_0,0.0,2.369
894,88,!88,9.405,30.752,5675.368,1.787,1839.863,67.747,701.482,2531.888,464275477#0_0,0.0,1.741
894,89,!89,5.589,7.365,3470.721,1.012,1125.148,63.574,709.187,2517.385,:3725790426_12_0,0.0,1.194
895,79,!79,13.461,51.46,6133.325,2.174,1988.33,68.29,677.136,2557.721,464275477#1_0,0.0,1.325
895,86,!86,7.157,16.093,4578.909,1.35,1484.405,66.03,828.964,2428.516,464275050_0,0.0,1.595
895,87,!87,7.654,0.0,0.0,0.0,0.0,54.081,483.21,2563.952,506648619#0_0,0.0,-3.171
895,88,!88,10.852,35.144,5516.757,1.828,1788.448,67.326,694.039,2539.787,464275477#0_0,0.0,1.448
895,89,!89,5.218,0.0,0.0,0.0,0.0,57.049,706.765,2513.042,464275053#7_0,0.0,-0.371
896,79,!79,13.747,17.85,2952.225,1.072,957.078,65.18,667.704,2567.726,:4602826409_5_0,0.0,0.286
896,86,!86,8.763,24.644,5141.832,1.595,1666.9,66.87,823.379,2435.268,464275050_0,0.0,1.606
896,87,!87,3.954,0.0,0.0,0.0,0.0,46.762,480.392,2566.727,506648619#0_0,0.0,-3.7
